AR,level,time,energy,shear_mean,uj_mean,uhc_mean,GBH_MEAN,ALP_MEAN
11428,C,201203071300,1.87E+22,69.480888,0.008021,0.019051,0.000127,0.044748
11428,C,201203071336,1.95E+22,69.201584,0.007519,0.016693,0.000123,0.040022
11428,C,201203071412,1.81E+22,69.965157,0.007308,0.015592,0.000123,0.033061
11428,C,201203071448,1.80E+22,70.424934,0.007338,0.016678,0.000123,0.002579
11428,C,201203071524,1.66E+22,70.401176,0.006942,0.011131,0.000127,0.00257
11428,C,201203071600,1.57E+22,71.535835,0.006876,0.014741,0.000129,0.035915
11428,C,201203071636,1.69E+22,73.361099,0.006753,0.01252,0.000125,0.004428
11428,C,201203071712,1.61E+22,70.697037,0.007658,0.014061,0.000119,0.045951
11428,C,201203071748,1.67E+22,72.630508,0.007868,0.013949,0.00012,0.024043
11428,C,201203071824,1.63E+22,72.179184,0.008611,0.014823,0.000142,0.011198
11428,C,201203071900,1.70E+22,73.143242,0.008591,0.015797,0.000131,0.001034
11428,C,201203071936,1.50E+22,73.030212,0.008563,0.018239,0.000128,0.028947
11428,C,201203072012,1.41E+22,72.158928,0.007576,0.013709,0.00013,0.016875
11428,C,201203072048,1.26E+22,74.736732,0.007261,0.015339,0.000129,0.014556
11428,C,201203072124,1.07E+22,73.969604,0.007479,0.016721,0.000124,0.018391
11428,C,201203072200,8.78E+21,69.407768,0.007455,0.014563,0.000139,0.013645
11428,C,201203072236,7.03E+21,69.22683,0.009496,0.015614,0.000123,0.004119
11428,C,201203072312,8.21E+21,75.519783,0.008133,0.014444,0.000104,0.025029
11428,C,201203072348,9.19E+21,76.889992,0.008184,0.011777,0.000106,0.009059
11428,C,201203080024,9.94E+21,75.820412,0.007696,0.008922,0.000104,0.022934
11428,C,201203080100,1.05E+22,73.766525,0.008117,0.010068,0.000107,0.013348
11428,C,201203080136,8.94E+21,77.743774,0.008704,0.01267,0.00011,0.043735
11428,C,201203080212,7.53E+21,79.031883,0.008789,0.013297,0.000121,0.013511
11430,C,201203091436,5.37E+21,43.125278,0.007209,0.00409,0.000078,0.032791
11430,C,201203091512,5.12E+21,42.891045,0.008309,0.005432,0.000082,0.063551
11430,C,201203091548,3.61E+21,40.921318,0.0071,0.004686,0.000095,0.058474
11430,C,201203091624,3.57E+21,39.29615,0.008031,0.006308,0.000086,0.064477
11430,C,201203091700,3.94E+21,40.461628,0.007697,0.008086,0.000106,0.015685
11430,C,201203091736,4.76E+21,41.304268,0.009237,0.007412,0.00011,0.013322
11430,C,201203091812,4.15E+21,42.127068,0.008544,0.010823,0.000107,0.005733
11430,C,201203091848,4.32E+21,41.667595,0.007484,0.009155,0.000098,0.044108
11430,C,201203091924,4.57E+21,46.208027,0.007876,0.010105,0.000099,0.017261
11430,C,201203092000,5.42E+21,47.427341,0.007916,0.009078,0.000106,0.035844
11430,C,201203092036,5.29E+21,46.14246,0.009643,0.013394,0.000129,0.036608
11430,C,201203092112,5.49E+21,50.60041,0.008022,0.010801,0.000109,0.032808
11430,C,201203092148,5.57E+21,52.98325,0.007108,0.008035,0.000116,0.012142
11430,C,201203092224,6.53E+21,51.933666,0.007259,0.008732,0.000098,0.045274
11430,C,201203092300,7.15E+21,53.666996,0.007763,0.011064,0.000114,0.041041
11430,C,201203092336,8.02E+21,55.029255,0.00667,0.010602,0.000105,0.007652
11430,C,201203100012,7.97E+21,53.410717,0.008091,0.008904,0.0001,0.03652
11430,C,201203100048,7.82E+21,51.088135,0.008804,0.010255,0.000114,0.078191
11430,C,201203100124,8.31E+21,52.11253,0.007253,0.009524,0.000105,0.089656
11430,C,201203100200,8.97E+21,53.837273,0.007611,0.010331,0.000117,0.05777
11430,C,201203100236,1.08E+22,49.548756,0.007366,0.011348,0.000118,0.017829
11430,C,201203100312,1.29E+22,48.824146,0.007799,0.011085,0.000119,0.054547
11430,C,201203100348,1.26E+22,48.996849,0.007452,0.010488,0.000104,0.063999
11430,C,201203100424,1.24E+22,48.250061,0.007679,0.011332,0.000118,0.066502
11430,C,201203100500,1.41E+22,50.287811,0.009348,0.013573,0.000128,0.004592
11430,C,201203100536,1.50E+22,51.074631,0.009885,0.012983,0.000123,0.002342
11430,C,201203100612,1.57E+22,51.630753,0.00906,0.012826,0.000119,0.006061
11430,C,201203100836,1.65E+22,52.442051,0.009425,0.015729,0.000115,0.04644
11430,C,201203100912,1.65E+22,51.05851,0.009327,0.014147,0.000113,0.033027
11430,C,201203100948,1.53E+22,49.703571,0.009387,0.011641,0.000106,0.018676
11430,C,201203101024,1.59E+22,49.802334,0.009725,0.013298,0.000112,0.035496
11430,C,201203101100,1.56E+22,52.53923,0.008305,0.012057,0.000101,0.02781
11430,C,201203101136,1.45E+22,50.811466,0.008506,0.01031,0.000102,0.017123
11430,C,201203101212,1.53E+22,53.386139,0.008037,0.009745,0.000102,0.01507
11430,C,201203101248,1.47E+22,53.313057,0.008513,0.012325,0.000097,0.003203
11430,C,201203101324,1.41E+22,50.34877,0.008876,0.010643,0.000101,0.009774
11430,C,201203101400,1.15E+22,49.135555,0.00825,0.011414,0.000104,0.001118
11434,M,201203170236,3.02E+20,80.483269,0.006351,0.000394,0.000067,0.131227
11434,M,201203170836,7.80E+20,39.972401,0.008006,0.00136,0.000065,0.447047
11434,M,201203170912,1.55E+21,46.384552,0.008798,0.000608,0.000074,0.293277
11434,M,201203170948,2.60E+21,56.031986,0.009799,0.002226,0.000096,0.128584
11434,M,201203171024,2.90E+21,61.983501,0.008387,0.001036,0.000076,0.38456
11434,M,201203171100,6.83E+21,61.308395,0.006592,0.000688,0.000066,0.049193
11434,M,201203171136,7.93E+21,58.318531,0.006778,0.001784,0.000071,0.031735
11434,M,201203171212,9.76E+21,58.38504,0.008084,0.001748,0.000074,0.104586
11434,M,201203171248,1.21E+22,54.710846,0.007457,0.003982,0.000081,0.20908
11434,M,201203171324,1.28E+22,53.587418,0.007107,0.004595,0.000078,0.11597
11434,M,201203171400,1.10E+22,53.305981,0.007203,0.008134,0.00009,0.225967
11434,M,201203171436,1.08E+22,54.423325,0.00757,0.016862,0.000089,0.185224
11434,M,201203171512,1.18E+22,56.18959,0.007978,0.021533,0.0001,0.217512
11434,M,201203171548,1.11E+22,52.339722,0.008782,0.01931,0.000101,0.271417
11434,M,201203171624,9.01E+21,52.391647,0.009127,0.0185,0.000105,0.182025
11434,M,201203171700,1.04E+22,54.181198,0.009487,0.024841,0.000117,0.222269
11434,M,201203171736,5.52E+21,49.507065,0.011136,0.04111,0.000131,0.241658
11434,M,201203171812,1.02E+22,57.149002,0.008749,0.01536,0.00012,0.1315
11434,M,201203171848,7.14E+21,43.436954,0.007227,0.00828,0.000117,0.014647
11434,M,201203171924,8.00E+21,44.583782,0.009215,0.010601,0.000121,0.07795
11434,M,201203172000,8.65E+21,48.239258,0.009131,0.007505,0.000105,0.165859
11450,C,201204041624,1.37E+20,40.360638,0.011654,0.001764,0.000089,0.89764
11450,C,201204041700,1.38E+21,29.529894,0.010101,0.008467,0.000146,0.021494
11450,C,201204041736,7.39E+20,30.651077,0.008526,0.003385,0.000111,0.267859
11450,C,201204041812,3.50E+20,30.242861,0.011953,0.007385,0.000081,0.049206
11450,C,201204041848,3.10E+20,35.961124,0.011034,0.044212,0.000114,0.077912
11450,C,201204041924,4.62E+20,33.484638,0.010515,0.003017,0.000092,0.123524
11450,C,201204042000,1.96E+21,28.397282,0.007062,0.024401,0.000131,0.013037
11450,C,201204042036,2.79E+21,31.134905,0.008443,0.011343,0.000137,0.022064
11450,C,201204042112,4.36E+21,41.450096,0.007927,0.007149,0.000116,0.041816
11450,C,201204042148,4.97E+21,40.328236,0.009665,0.026076,0.000151,0.026252
11450,C,201204042224,8.32E+21,39.740101,0.008588,0.023206,0.000132,0.058763
11450,C,201204042300,8.41E+21,39.282612,0.007838,0.016954,0.000119,0.01744
11450,C,201204042336,8.63E+21,38.475513,0.008583,0.019301,0.000116,0.065476
11450,C,201204050012,9.04E+21,38.373917,0.008152,0.012688,0.000119,0.043776
11450,C,201204050048,1.03E+22,37.364864,0.008514,0.014039,0.00011,0.026591
11450,C,201204050124,1.01E+22,36.179737,0.00873,0.011715,0.000116,0.033085
11450,C,201204050200,1.01E+22,34.986198,0.010054,0.010831,0.000108,0.002544
11450,C,201204050236,1.31E+22,39.062515,0.009505,0.014604,0.000101,0.096847
11450,C,201204050312,1.46E+22,38.296921,0.009839,0.010429,0.000101,0.162066
11450,C,201204050348,1.25E+22,38.131592,0.009959,0.017603,0.00011,0.098281
11450,C,201204050424,1.42E+22,38.920467,0.010183,0.018645,0.000116,0.14266
11450,C,201204050500,1.32E+22,39.15266,0.009364,0.011286,0.000114,0.040923
11450,C,201204050536,1.37E+22,39.07526,0.008601,0.009284,0.000102,0.063776
11450,C,201204050612,1.63E+22,40.532909,0.008217,0.009258,0.000103,0.09401
11450,C,201204050648,1.83E+22,40.477215,0.007763,0.009117,0.000106,0.064003
11450,C,201204050724,1.97E+22,40.902473,0.009192,0.009818,0.000107,0.06509
11450,C,201204050800,2.00E+22,42.164146,0.010507,0.010712,0.000115,0.004852
11450,C,201204050836,1.92E+22,42.884964,0.00966,0.014819,0.000125,0.00878
11450,C,201204050912,1.75E+22,42.608543,0.009438,0.01276,0.000118,0.008537
11450,C,201204050948,1.59E+22,40.38171,0.008407,0.00744,0.000111,0.018927
11450,C,201204051024,1.61E+22,39.924412,0.009037,0.01008,0.00011,0.034826
11450,C,201204051100,1.86E+22,39.642632,0.008482,0.010738,0.000106,0.042772
11450,C,201204051136,1.62E+22,38.213493,0.008086,0.010397,0.000098,0.011747
11450,C,201204051212,1.63E+22,38.640877,0.00791,0.009611,0.000093,0.037047
11450,C,201204051248,1.64E+22,38.476391,0.008716,0.008632,0.000101,0.045937
11450,C,201204051324,1.51E+22,37.373821,0.009045,0.008149,0.000114,0.000266
11450,C,201204051400,1.66E+22,38.766155,0.008844,0.008991,0.000101,0.012311
11450,C,201204051436,1.83E+22,41.377331,0.008782,0.008144,0.000102,0.009937
11450,C,201204051512,1.67E+22,40.659672,0.009331,0.007075,0.000098,0.023282
11450,C,201204051548,1.58E+22,38.51474,0.009856,0.00989,0.000102,0.016968
11459,C,201204212048,1.65E+22,48.612785,0.009145,0.02755,0.000141,0.02062
11459,C,201204212124,1.90E+22,47.991829,0.009547,0.02834,0.000144,0.022242
11465,C,201204212136,1.50E+22,59.027515,0.006989,0.03305,0.000128,0.032329
11459,C,201204212200,1.17E+22,44.447861,0.009142,0.013631,0.000113,0.006929
11465,C,201204212212,1.55E+22,57.784569,0.008761,0.037096,0.000141,0.030611
11459,C,201204212236,9.99E+21,49.92865,0.00898,0.022544,0.000122,0.051957
11465,C,201204212248,2.10E+22,56.313515,0.008243,0.033529,0.000145,0.019765
11459,C,201204212312,9.71E+21,51.393723,0.008708,0.023742,0.000121,0.020414
11465,C,201204212324,2.46E+22,56.62788,0.008771,0.032491,0.000142,0.011739
11459,C,201204212348,6.76E+21,47.675655,0.007914,0.021623,0.000118,0.049739
11465,C,201204220000,2.95E+22,57.891155,0.00779,0.024626,0.00013,0.025887
11459,C,201204220024,3.82E+21,44.759628,0.009961,0.038364,0.000155,0.015485
11465,C,201204220036,3.36E+22,58.161659,0.007736,0.025626,0.000131,0.011146
11459,C,201204220100,5.81E+21,52.672161,0.009162,0.037781,0.000174,0.00705
11465,C,201204220112,3.60E+22,58.510597,0.008141,0.023261,0.00014,0.004974
11459,C,201204220136,5.02E+21,54.097385,0.008438,0.0293,0.00016,0.00737
11465,C,201204220148,3.70E+22,57.54895,0.008433,0.031076,0.000141,0.005594
11459,C,201204220212,4.54E+21,46.804226,0.008013,0.020315,0.000138,0.010539
11465,C,201204220224,3.66E+22,57.228802,0.008357,0.031281,0.000146,0.006922
11459,C,201204220248,3.07E+21,47.224316,0.008147,0.029908,0.000161,0.004063
11465,C,201204220300,3.70E+22,57.462811,0.008409,0.032574,0.000133,0.005438
11459,C,201204220324,3.88E+21,50.120064,0.007536,0.027789,0.000142,0.009596
11465,C,201204220336,3.81E+22,56.921978,0.0081,0.028129,0.000133,0.001947
11459,C,201204220400,3.66E+21,41.161957,0.00848,0.013859,0.000116,0.051655
11465,C,201204220412,4.07E+22,55.186703,0.008289,0.026185,0.000133,0.018575
11459,C,201204220436,7.10E+21,48.638626,0.008422,0.017575,0.000126,0.028485
11465,C,201204220448,5.00E+22,56.289097,0.008694,0.024958,0.000135,0.027492
11459,C,201204220512,4.78E+21,45.353062,0.008049,0.018512,0.000131,0.0228
11465,C,201204220524,5.42E+22,53.816086,0.009595,0.031702,0.00014,0.03877
11459,C,201204220548,3.49E+21,43.337109,0.005816,0.015748,0.000115,0.008857
11465,C,201204220600,6.16E+22,54.45908,0.010295,0.035816,0.000149,0.023233
11459,C,201204220624,4.02E+21,41.355087,0.007837,0.015309,0.000121,0.007182
11465,C,201204220636,6.00E+22,52.017654,0.010305,0.039285,0.000143,0.034062
11459,C,201204220700,2.57E+21,40.173412,0.008668,0.006516,0.000098,0.062139
11465,C,201204220712,6.17E+22,51.581036,0.009403,0.036512,0.000136,0.041871
11459,C,201204220736,3.03E+21,40.407612,0.010673,0.031991,0.000143,0.067146
11465,C,201204220748,6.65E+22,53.040371,0.009505,0.040003,0.000136,0.036947
11459,C,201204220812,1.70E+21,39.793247,0.008691,0.013437,0.000098,0.027066
11465,C,201204220824,6.87E+22,53.424034,0.008525,0.036423,0.000134,0.018958
11459,C,201204220848,2.26E+21,45.844654,0.008359,0.001817,0.000072,0.450994
11465,C,201204220900,7.11E+22,53.578957,0.008576,0.033578,0.000131,0.028495
11459,C,201204220924,3.69E+21,46.543903,0.007961,0.005684,0.000088,0.321088
11465,C,201204220936,6.89E+22,52.556065,0.008023,0.029214,0.000135,0.022935
11459,C,201204221000,1.97E+21,59.422565,0.007939,0.002731,0.000073,0.03142
11465,C,201204221012,7.12E+22,51.618252,0.008791,0.031966,0.000139,0.027845
11459,C,201204221036,1.68E+21,52.811581,0.008016,0.002828,0.000063,0.487936
11465,C,201204221048,7.15E+22,51.151909,0.009165,0.034977,0.000134,0.046223
11459,C,201204221112,1.19E+21,53.592731,0.007106,0.00176,0.000064,0.016345
11465,C,201204221124,6.93E+22,49.243694,0.009686,0.03677,0.000143,0.055106
11459,C,201204221148,1.05E+21,54.339348,0.007155,0.004176,0.000083,0.041405
11465,C,201204221200,7.85E+22,50.420868,0.009926,0.041056,0.000144,0.075284
11459,C,201204221224,1.14E+21,55.772911,0.007846,0.001274,0.000062,0.185001
11465,C,201204221236,8.46E+22,51.166927,0.010206,0.056026,0.000147,0.106543
11459,C,201204221300,1.58E+21,44.557365,0.007073,0.013018,0.000094,0.062712
11465,C,201204221312,9.04E+22,50.643917,0.010383,0.062541,0.000143,0.138092
11459,C,201204221336,9.80E+20,41.494827,0.009925,0.004831,0.000087,0.304833
11465,C,201204221348,9.14E+22,50.552563,0.009914,0.052529,0.000137,0.109847
11459,C,201204221412,1.10E+21,37.945057,0.009757,0.00428,0.000073,0.119545
11465,C,201204221424,9.15E+22,51.808388,0.0093,0.039825,0.000139,0.034837
11459,C,201204221448,1.31E+21,41.164234,0.007359,0.002517,0.0001,0.084472
11465,C,201204221500,9.25E+22,52.999718,0.009447,0.036994,0.000133,0.048131
11459,C,201204221524,9.28E+20,41.240944,0.007255,0.002281,0.000091,0.057194
11465,C,201204221536,9.66E+22,52.051548,0.00965,0.03933,0.000138,0.01811
11459,C,201204221600,5.90E+20,43.111877,0.00711,0.01077,0.000094,0.148417
11465,C,201204221612,1.02E+23,52.274632,0.008861,0.035655,0.000135,0.010428
11459,C,201204221636,7.68E+20,42.305298,0.010418,0.0062,0.00011,0.079735
11465,C,201204221648,1.04E+23,51.920513,0.00904,0.034311,0.000144,0.01019
11459,C,201204221712,9.54E+20,48.335831,0.007382,0.003181,0.000072,0.059042
11465,C,201204221724,1.07E+23,53.358585,0.009746,0.038831,0.000147,0.011233
11459,C,201204221748,2.11E+21,47.672504,0.007569,0.00498,0.000094,0.219472
11465,C,201204221800,1.05E+23,51.869953,0.009488,0.041426,0.000139,0.014182
11459,C,201204221824,4.54E+21,58.747253,0.008287,0.004093,0.000101,0.054307
11465,C,201204221836,1.01E+23,51.801575,0.009991,0.045587,0.000146,0.008097
11459,C,201204221900,4.61E+21,65.410378,0.008328,0.00374,0.000073,0.426337
11465,C,201204221912,9.53E+22,49.687637,0.009776,0.044659,0.000147,0.014544
11459,C,201204221936,1.01E+21,48.514931,0.009398,0.004734,0.000092,0.166844
11465,C,201204221948,9.31E+22,50.409649,0.009395,0.04085,0.000136,0.004459
11459,C,201204222012,1.02E+21,47.611366,0.009694,0.01003,0.000094,0.003291
11465,C,201204222024,8.56E+22,48.992592,0.009062,0.043113,0.000132,0.004742
11465,C,201204222100,8.44E+22,49.3494,0.008908,0.043623,0.000131,0.008416
11471,C,201204300436,2.38E+22,52.648869,0.00726,0.020259,0.000103,0.040862
11471,C,201204300512,2.75E+22,56.638134,0.007036,0.017722,0.000098,0.037693
11471,C,201204300548,1.85E+22,52.214912,0.007419,0.016834,0.0001,0.002265
11471,C,201204300624,9.94E+21,55.193207,0.006253,0.011712,0.000095,0.021264
11471,C,201204300700,1.24E+22,53.705048,0.006054,0.014512,0.000096,0.018339
11471,C,201204300736,1.50E+22,59.030792,0.005768,0.011051,0.0001,0.043486
11471,C,201204300812,1.81E+22,64.58107,0.006597,0.011127,0.000101,0.023408
11471,C,201204300848,1.36E+22,74.29142,0.006686,0.011667,0.000102,0.053707
11471,C,201204300924,2.10E+22,64.437042,0.007337,0.011363,0.000112,0.031369
11471,C,201204301000,3.03E+22,75.513794,0.006886,0.012961,0.000101,0.031817
11471,C,201204301036,1.04E+22,46.110271,0.008613,0.017554,0.000113,0.044863
11471,C,201204301112,1.01E+22,56.269062,0.006807,0.013803,0.000099,0.023927
11471,C,201204301148,1.55E+22,63.022076,0.006857,0.014373,0.000106,0.034608
11471,C,201204301224,1.81E+22,65.099327,0.006564,0.014146,0.000093,0.023476
11471,C,201204301300,1.78E+22,59.980892,0.007377,0.013554,0.0001,0.05947
11471,C,201204301336,1.79E+22,62.229496,0.007735,0.011729,0.000107,0.073271
11471,C,201204301412,2.02E+22,62.488194,0.006995,0.012373,0.000093,0.025873
11471,C,201204301448,1.94E+22,63.83358,0.006848,0.011751,0.000095,0.057041
11471,C,201204301524,2.09E+22,66.783134,0.007104,0.012502,0.000097,0.078749
11471,C,201204301600,2.71E+22,73.728363,0.006097,0.011425,0.00009,0.0486
11471,C,201204301636,2.53E+22,72.689445,0.006025,0.014264,0.000089,0.059415
11471,C,201204301712,2.04E+22,68.554726,0.006665,0.015676,0.000091,0.050514
11471,C,201204301748,1.91E+22,69.127449,0.006331,0.016698,0.000093,0.030374
11471,C,201204301824,1.86E+22,74.714088,0.00649,0.017506,0.000089,0.030197
11471,C,201204301900,2.00E+22,74.022354,0.007225,0.018045,0.000094,0.039227
11471,C,201204301936,3.03E+22,74.410126,0.006891,0.018752,0.000099,0.042577
11471,C,201204302012,3.21E+22,77.319504,0.006771,0.016244,0.000106,0.035965
11471,C,201204302048,2.67E+22,81.311447,0.006189,0.017414,0.000095,0.053908
11471,C,201204302124,2.73E+22,80.722168,0.006582,0.017311,0.000097,0.048456
11471,C,201204302200,2.54E+22,77.310806,0.006176,0.018491,0.00009,0.042703
11471,C,201204302236,2.34E+22,80.723259,0.006566,0.016165,0.000098,0.040861
11471,C,201204302312,2.31E+22,73.987389,0.006771,0.015181,0.000097,0.024442
11471,C,201204302348,2.21E+22,75.877663,0.006144,0.014171,0.000093,0.026796
11471,C,201205010024,2.47E+22,73.240082,0.006156,0.013836,0.000091,0.024905
11471,C,201205010100,2.37E+22,72.529457,0.006629,0.014144,0.000097,0.008684
11471,C,201205010136,2.51E+22,70.615585,0.006911,0.014236,0.000093,0.014144
11471,C,201205010212,2.21E+22,70.352676,0.006741,0.013915,0.000093,0.022636
11471,C,201205010248,2.27E+22,66.99231,0.006625,0.013231,0.000088,0.025528
11471,C,201205010324,1.87E+22,68.429428,0.006656,0.012477,0.000092,0.030913
11471,C,201205010400,1.79E+22,68.133987,0.006237,0.014659,0.000092,0.036573
11476,M,201205090412,2.60E+23,50.991116,0.009377,0.036295,0.000142,0.069453
11476,M,201205090448,2.58E+23,50.50568,0.010098,0.040278,0.000147,0.106483
11476,M,201205090524,2.59E+23,51.6269,0.010334,0.039709,0.000147,0.069555
11476,M,201205090600,2.52E+23,51.274601,0.010286,0.043279,0.000146,0.090356
11476,M,201205090636,2.61E+23,52.553009,0.010078,0.042533,0.000144,0.072454
11476,M,201205090712,2.61E+23,52.980106,0.009273,0.038772,0.000144,0.057517
11476,M,201205090748,2.61E+23,51.976212,0.008719,0.035688,0.000137,0.069794
11476,M,201205090824,2.60E+23,51.495934,0.009027,0.040356,0.000136,0.118447
11476,M,201205090900,2.63E+23,53.329098,0.009038,0.039992,0.000137,0.111894
11476,M,201205090936,2.72E+23,53.69165,0.009094,0.040611,0.000134,0.100814
11476,M,201205091012,2.69E+23,53.664459,0.009135,0.040199,0.000137,0.083033
11476,M,201205091048,2.75E+23,53.990463,0.009704,0.039737,0.000141,0.118362
11476,M,201205091124,2.79E+23,55.019905,0.00956,0.039618,0.000139,0.100486
11476,M,201205091200,2.89E+23,54.083305,0.009456,0.037055,0.000141,0.074926
11476,M,201205091236,2.85E+23,54.359509,0.009652,0.033,0.000141,0.059242
11476,M,201205091312,2.85E+23,52.511257,0.009822,0.037281,0.000144,0.086664
11476,M,201205091348,2.85E+23,51.579895,0.009573,0.036849,0.000142,0.115201
11476,M,201205091424,2.91E+23,51.862812,0.009016,0.034669,0.000132,0.086408
11476,M,201205091500,3.00E+23,51.743126,0.008864,0.033842,0.000131,0.090516
11476,M,201205091536,2.99E+23,49.864674,0.008777,0.031397,0.000133,0.072341
11476,M,201205091612,2.97E+23,49.891953,0.00862,0.031094,0.000134,0.050082
11476,M,201205091648,3.05E+23,51.275967,0.00868,0.030516,0.000134,0.056874
11476,M,201205091724,3.14E+23,51.039482,0.009813,0.030914,0.00014,0.051018
11476,M,201205091800,3.20E+23,51.867592,0.010156,0.03341,0.000135,0.069245
